id,title,titre,department,ministere,downloads_telechargements,month_mois,year_annee
de77fb31-436d-40f6-a784-85266b7b84aa,SSHRC's performance in 2022-23: Report on Competitions,Rendement du CRSH en 2022-2023 : Rapport sur les concours,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada,5,5,2024
f028d40f-3c0e-4a36-8a38-fe18d7aaaa32,Algorithmic Impact Assessment - Passport Program Modernization Initiative,Évaluation d'incidence algorithmique - Initiative de modernisation du Programme de passeport,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5,5,2024
24ae60ef-359d-4c67-aa31-a71e5e7aa88d,Briefing Package for the Minister of Natural Resources to appear before the House of Commons Standing Committee on Natural Resources (RNNR) for its study on Creating a Fair and Equitable Canadian Energy Transformation,Dossier d'information pour le ministre des Ressources naturelles pour sa comparution devant le Comité permanent des ressources naturelles (RNNR) de la Chambre des communes dans le cadre de son étude sur Favoriser une transformation juste et équitable du secteur de l'énergie du Canada,Natural Resources Canada,Ressources naturelles Canada,4,5,2024
24d2cab2-6a0d-4234-9239-b6ce102ebabd,Reducing Employment Insurance Backlog: A Machine Learning Approach,Réduction de l'arriéré de l'Assurance-Emploi grâce à l'Intelligence Artificielle,Employment and Social Development Canada,Emploi et Développement social Canada,4,5,2024
52b8574d-5c95-463b-b375-8edd092cea30,Using artificial intelligence (AI) to automate candidate evaluations in the staffing process's assessment phase,Processus de dotation avec la plateforme Knockri : un outil d’évaluation des candidatures,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,4,5,2024
5df94ada-6659-4bab-8a26-2a990c135380,Canada.ca topic tree,L'arborescence thématique de Canada.ca,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,4,5,2024
626c0c53-a323-4f71-8d0d-3016a3d3711a,Data Strategy (Library and Archives Canada),Stratégie de données (Bibliothèque et Archives Canada),Library and Archives Canada,Bibliothèque et Archives Canada,4,5,2024
9046861b-0b14-4c02-b217-b3a87b9fc0ca,Veterans Affairs Canada Annual Report on the Administration of the Access to Information Act,Rapport annuel sur la mise en application de la Loi sur l'accès à l'information d'Anciens Combattants Canada,Veterans Affairs Canada,Anciens Combattants Canada,4,5,2024
791de1ec-7fc8-48f1-a4e4-8bbaebc67080,"Single Window Initiative, Integrated Import Declaration (IID) - Regulated Commodities - Data Element Matching Criteria Table","Initiative du guichet unique, Déclaration intégrée des importations (DII) - Marchandises réglementées — tables de critères de correspondance des éléments de données",Canada Border Services Agency,Agence des services frontaliers du Canada,608,4,2024
06d31e10-a2a8-4d53-9ff3-567714a0a9f3,Canadian Charter of Rights and Freedoms in various languages,Charte canadienne des droits et libertés en différentes langues,Canadian Heritage,Patrimoine canadien,80,4,2024
24ae60ef-359d-4c67-aa31-a71e5e7aa88d,Briefing Package for the Minister of Natural Resources to appear before the House of Commons Standing Committee on Natural Resources (RNNR) for its study on Creating a Fair and Equitable Canadian Energy Transformation,Dossier d'information pour le ministre des Ressources naturelles pour sa comparution devant le Comité permanent des ressources naturelles (RNNR) de la Chambre des communes dans le cadre de son étude sur Favoriser une transformation juste et équitable du secteur de l'énergie du Canada,Natural Resources Canada,Ressources naturelles Canada,19,4,2024
8e56f67a-4d16-4b53-8e0b-e020f6931f65,RCMP Release Framework of Data and Information,Cadre de diffusions des données et informations de la GRC,Royal Canadian Mounted Police,Gendarmerie royale du Canada,16,4,2024
66c24181-b6d5-445c-8d92-fda6a8294a5a,Pre-approved Routine Impact Assessments,Évaluation d’impact courante préapprouvée,Parks Canada,Parcs Canada,14,4,2024
89898244-aaae-4591-ba9b-fe5cd81d5924,Algorithmic Impact Assessment Results - Griffeye Tool,Résultats de l'évaluation de l'incidence algorithmique - Outil Griffeye,Royal Canadian Mounted Police,Gendarmerie royale du Canada,11,4,2024
3abb5c74-3bbf-4647-b1c1-fe8390e98223,The Criminal Code of Canada,Le Code criminel du Canada,Department of Justice Canada,Ministère de la Justice Canada,10,4,2024
52b8574d-5c95-463b-b375-8edd092cea30,Using artificial intelligence (AI) to automate candidate evaluations in the staffing process's assessment phase,Processus de dotation avec la plateforme Knockri : un outil d’évaluation des candidatures,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,9,4,2024
36717ba7-58fd-4f45-bfec-60ef9de2b845,Three-year plan 2019-2022,Plan triennal 2019-2022,Library and Archives Canada,Bibliothèque et Archives Canada,8,4,2024
5abd4282-d5b0-4ac5-ac78-7210a61befdf,Canadian Charter of Rights and Freedoms in Indigenous languages,Charte canadienne des droits et libertés en langues autochtones,Canadian Heritage,Patrimoine canadien,7,4,2024
0968ddc5-710e-4388-b379-184764df6f4c,Darlington New Nuclear Project - Information and Reports,Projet de nouvelle centrale nucléaire de Darlington -  Informations et rapports,Canadian Nuclear Safety Commission,Commission canadienne de sûreté nucléaire,6,4,2024
afc17416-3781-422d-a4a9-cc55e3a053c8,Algorithmic Impact Assessment - ArriveCAN Proof of Vaccination Recognition,Évaluation de l'incidence algorithmique - Reconnaissance de preuve de vaccination d'ArriveCAN,Public Health Agency of Canada,Agence de la santé publique du Canada,6,4,2024
c088f841-2d79-4c7e-9281-cc65cbae1b06,Algorithmic Impact Assessment – Pre-load Air Cargo Targeting,Évaluation d'incidence algorithmique – Ciblage du fret aérien préalable au chargement,Transport Canada,Transports Canada,6,4,2024
cf9ba695-59dc-4cc0-8a52-94ff6d9db665,The Open Government Guidebook,Guide du gouvernement ouvert,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,6,4,2024
5a8feeff-ee8b-4c2e-818b-d481557ead02,Moving the Digital Dial:  Governance & Digital Government Performance Management,Faire progresser le numérique :   Gouvernance et gestion du rendement du gouvernement numérique,Public Service Commission of Canada,Commission de la fonction publique du Canada,5,4,2024
5df94ada-6659-4bab-8a26-2a990c135380,Canada.ca topic tree,L'arborescence thématique de Canada.ca,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,5,4,2024
cea9985f-5e0f-425e-9b7e-e1d122272c56,Algorithmic Impact Assessment - ATIP Online Request Service,Évaluation d'impact algorithmique - Service de demande d’AIPRP en ligne,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,5,4,2024
01396e33-2c69-47e5-9381-32e717943b96,Algorithmic Impact Assessment – Advanced Analytics Triage of Visitor Record Applications,Évaluation de l'incidence algorithmique – Triage au moyen de l’analytique avancée des demandes de fiche du visiteur,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",4,4,2024
40b50513-1356-4211-ae08-53580dbd32fa,RCMP Transparency and Trust Strategy Enabled by Open Government,Stratégie de transparence et de confiance facilitée par le gouvernement ouvert de la GRC,Royal Canadian Mounted Police,Gendarmerie royale du Canada,4,4,2024
626c0c53-a323-4f71-8d0d-3016a3d3711a,Data Strategy (Library and Archives Canada),Stratégie de données (Bibliothèque et Archives Canada),Library and Archives Canada,Bibliothèque et Archives Canada,4,4,2024
791de1ec-7fc8-48f1-a4e4-8bbaebc67080,"Single Window Initiative, Integrated Import Declaration (IID) - Regulated Commodities - Data Element Matching Criteria Table","Initiative du guichet unique, Déclaration intégrée des importations (DII) - Marchandises réglementées — tables de critères de correspondance des éléments de données",Canada Border Services Agency,Agence des services frontaliers du Canada,609,3,2024
06d31e10-a2a8-4d53-9ff3-567714a0a9f3,Canadian Charter of Rights and Freedoms in various languages,Charte canadienne des droits et libertés en différentes langues,Canadian Heritage,Patrimoine canadien,50,3,2024
b4a417f7-5040-4328-9863-bb8bbb8568c3,International Experience Canada Work Permit Eligibility Model,Modèle de recevabilité du permis de travail d’Expérience internationale Canada,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",25,3,2024
3abb5c74-3bbf-4647-b1c1-fe8390e98223,The Criminal Code of Canada,Le Code criminel du Canada,Department of Justice Canada,Ministère de la Justice Canada,11,3,2024
4c97d6ea-079d-4013-bd0c-66335524e6a0,Lists of Briefing Notes prepared for the Deputy Minister and Minister of Veterans Affairs Canada,Listes des notes d'information préparées à l'intention du sous-ministre et ministre des Anciens Combattants Canada,Veterans Affairs Canada,Anciens Combattants Canada,10,3,2024
626c0c53-a323-4f71-8d0d-3016a3d3711a,Data Strategy (Library and Archives Canada),Stratégie de données (Bibliothèque et Archives Canada),Library and Archives Canada,Bibliothèque et Archives Canada,8,3,2024
66c24181-b6d5-445c-8d92-fda6a8294a5a,Pre-approved Routine Impact Assessments,Évaluation d’impact courante préapprouvée,Parks Canada,Parcs Canada,8,3,2024
41c5548a-600f-45c4-a1af-1ab4267314be,Canada's national report - Third Universal Periodic Review,Rapport national du Canada - Troisième examen périodique universel,Canadian Heritage,Patrimoine canadien,6,3,2024
46e0283a-e572-4509-b654-3d550817ba60,RCMP ICIR 100 and ICIR 200 Training Compliance and Assessment - Independent Review Report,Conformité et évaluation des cours ICIR-100 et ICIR-200 de la GRC - Rapport d'examen indépendant,Royal Canadian Mounted Police,Gendarmerie royale du Canada,6,3,2024
01396e33-2c69-47e5-9381-32e717943b96,Algorithmic Impact Assessment – Advanced Analytics Triage of Visitor Record Applications,Évaluation de l'incidence algorithmique – Triage au moyen de l’analytique avancée des demandes de fiche du visiteur,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5,3,2024
04556b29-284a-4d2b-8076-928476d64553,Algorithmic Impact Assessment - Automated Triage and Positive Eligibility Determinations of In-Canada Work Permit Applications,Évaluation de l'incidence algorithmique - Triage et déterminations positives de la recevabilité automatisés des demandes de permis de travail pour les demandeurs au Canada,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5,3,2024
17ee0902-055e-415e-b7aa-d9bee1734d35,Tuberculosis in Canada - 2010-2020 Summary Report,La tuberculose au Canada - Rapport sommaire 2010-2020,Public Health Agency of Canada,Agence de la santé publique du Canada,5,3,2024
52b8574d-5c95-463b-b375-8edd092cea30,Using artificial intelligence (AI) to automate candidate evaluations in the staffing process's assessment phase,Processus de dotation avec la plateforme Knockri : un outil d’évaluation des candidatures,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,5,3,2024
6cba99b1-ea2c-4f8a-b954-3843ecd3a7f0,Algorithmic Impact Assessment - Advanced Analytics Triage of Overseas Temporary Resident Visa Applications,Évaluation d'incidence algorithmique - le Triage au moyen de l’analyse avancée des demandes de visa de résident temporaire présentées depuis l’étranger,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5,3,2024
8cd7ce8a-56ca-4617-9685-33e9ee48ceef,Stroke in Canada - Infographic,Accidents vasculaires cérébraux au Canada - Infographique,Public Health Agency of Canada,Agence de la santé publique du Canada,5,3,2024
d41f9ec2-bf01-4b2a-bd8d-1b3a8424f534,Algorithmic Impact Assessment - Spouse or Common-Law Partner in Canada Advanced Analytics,Évaluation d'incidence algorithmique - Analytique avancée pour les époux ou conjoints de fait au Canada,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5,3,2024
de77fb31-436d-40f6-a784-85266b7b84aa,SSHRC's performance in 2022-23: Report on Competitions,Rendement du CRSH en 2022-2023 : Rapport sur les concours,Social Sciences and Humanities Research Council of Canada,Conseil de recherches en sciences humaines du Canada,5,3,2024
240f1dbc-a3b5-46b1-9b5f-d0d3cbec9378,Algorithmic Impact Assessment – Integrity trends analysis tool,Évaluation d'incidence algorithmique -  Outil d’analyse des tendances en matière d’intégrité,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",4,3,2024
24ae60ef-359d-4c67-aa31-a71e5e7aa88d,Briefing Package for the Minister of Natural Resources to appear before the House of Commons Standing Committee on Natural Resources (RNNR) for its study on Creating a Fair and Equitable Canadian Energy Transformation,Dossier d'information pour le ministre des Ressources naturelles pour sa comparution devant le Comité permanent des ressources naturelles (RNNR) de la Chambre des communes dans le cadre de son étude sur Favoriser une transformation juste et équitable du secteur de l'énergie du Canada,Natural Resources Canada,Ressources naturelles Canada,4,3,2024
c088f841-2d79-4c7e-9281-cc65cbae1b06,Algorithmic Impact Assessment – Pre-load Air Cargo Targeting,Évaluation d'incidence algorithmique – Ciblage du fret aérien préalable au chargement,Transport Canada,Transports Canada,4,3,2024
791de1ec-7fc8-48f1-a4e4-8bbaebc67080,"Single Window Initiative, Integrated Import Declaration (IID) - Regulated Commodities - Data Element Matching Criteria Table","Initiative du guichet unique, Déclaration intégrée des importations (DII) - Marchandises réglementées — tables de critères de correspondance des éléments de données",Canada Border Services Agency,Agence des services frontaliers du Canada,636,2,2024
06d31e10-a2a8-4d53-9ff3-567714a0a9f3,Canadian Charter of Rights and Freedoms in various languages,Charte canadienne des droits et libertés en différentes langues,Canadian Heritage,Patrimoine canadien,106,2,2024
4c97d6ea-079d-4013-bd0c-66335524e6a0,Lists of Briefing Notes prepared for the Deputy Minister and Minister of Veterans Affairs Canada,Listes des notes d'information préparées à l'intention du sous-ministre et ministre des Anciens Combattants Canada,Veterans Affairs Canada,Anciens Combattants Canada,15,2,2024
670ef382-02c6-4943-80b6-2c589e6ea48a,Health Canada Official Methods for the Testing of Tobacco Products (toxicity testing),Méthodes officielles de Santé Canada pour traiter des produits du tabac (essais de toxicité),Health Canada,Santé Canada,13,2,2024
b4a417f7-5040-4328-9863-bb8bbb8568c3,International Experience Canada Work Permit Eligibility Model,Modèle de recevabilité du permis de travail d’Expérience internationale Canada,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",11,2,2024
5abd4282-d5b0-4ac5-ac78-7210a61befdf,Canadian Charter of Rights and Freedoms in Indigenous languages,Charte canadienne des droits et libertés en langues autochtones,Canadian Heritage,Patrimoine canadien,9,2,2024
6cba99b1-ea2c-4f8a-b954-3843ecd3a7f0,Algorithmic Impact Assessment - Advanced Analytics Triage of Overseas Temporary Resident Visa Applications,Évaluation d'incidence algorithmique - le Triage au moyen de l’analyse avancée des demandes de visa de résident temporaire présentées depuis l’étranger,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",9,2,2024
66c24181-b6d5-445c-8d92-fda6a8294a5a,Pre-approved Routine Impact Assessments,Évaluation d’impact courante préapprouvée,Parks Canada,Parcs Canada,8,2,2024
01396e33-2c69-47e5-9381-32e717943b96,Algorithmic Impact Assessment – Advanced Analytics Triage of Visitor Record Applications,Évaluation de l'incidence algorithmique – Triage au moyen de l’analytique avancée des demandes de fiche du visiteur,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",7,2,2024
0968ddc5-710e-4388-b379-184764df6f4c,Darlington New Nuclear Project - Information and Reports,Projet de nouvelle centrale nucléaire de Darlington -  Informations et rapports,Canadian Nuclear Safety Commission,Commission canadienne de sûreté nucléaire,7,2,2024
cd94b0b3-c328-4468-958e-ccd7bd140b48,Multi-Stakeholder Forum on Open Government,Forum multi-intervenants sur le gouvernement ouvert,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,7,2,2024
4cc14294-b40d-40f2-bb27-201e40e1ded4,Parks Canada Carbon Atlas Series: Carbon Dynamics in the Forests of National Parks in Canada,Série de l’Atlas du carbone de Parcs Canada : Dynamique du carbone dans les forêts des parcs nationaux du Canada,Parks Canada,Parcs Canada,6,2,2024
04556b29-284a-4d2b-8076-928476d64553,Algorithmic Impact Assessment - Automated Triage and Positive Eligibility Determinations of In-Canada Work Permit Applications,Évaluation de l'incidence algorithmique - Triage et déterminations positives de la recevabilité automatisés des demandes de permis de travail pour les demandeurs au Canada,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5,2,2024
3abb5c74-3bbf-4647-b1c1-fe8390e98223,The Criminal Code of Canada,Le Code criminel du Canada,Department of Justice Canada,Ministère de la Justice Canada,5,2,2024
b92cbf7b-3b1c-4b02-a219-ce5b9bdb030d,Automate the review of non-complex applications for Temporary Resident Visas and Work Permits made under the Canada-Ukraine Authorization for Emergency Travel (CUAET),Automatiser l'examen des demandes non complexes de visa de résident temporaire et de permis de travail faites dans le cadre de l'Autorisation de voyage d'urgence Canada-Ukraine (AVUCU),"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5,2,2024
f813a44d-4cca-4647-a576-41312d8578c5,Evaluation of the Qualifying and Testing Services Program (David Florida Laboratory) for the Canadian Space Agency,Évaluation du programme Services de qualification et d'essais (Laboratoire David Florida) de l'Agence spatiale canadienne,Canadian Space Agency,Agence spatiale canadienne,5,2,2024
5a8feeff-ee8b-4c2e-818b-d481557ead02,Moving the Digital Dial:  Governance & Digital Government Performance Management,Faire progresser le numérique :   Gouvernance et gestion du rendement du gouvernement numérique,Public Service Commission of Canada,Commission de la fonction publique du Canada,4,2,2024
5df94ada-6659-4bab-8a26-2a990c135380,Canada.ca topic tree,L'arborescence thématique de Canada.ca,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,4,2,2024
a5a9c23e-d8ee-4fe2-9872-8fd12297482a,Projected Effects of Climate Change on Birds in Parks Canada Protected Areas,Effets prévus des changements climatiques sur les oiseaux dans les aires protégées de Parcs Canada,Parks Canada,Parcs Canada,4,2,2024
240f1dbc-a3b5-46b1-9b5f-d0d3cbec9378,Algorithmic Impact Assessment – Integrity trends analysis tool,Évaluation d'incidence algorithmique -  Outil d’analyse des tendances en matière d’intégrité,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",3,2,2024
791de1ec-7fc8-48f1-a4e4-8bbaebc67080,"Single Window Initiative, Integrated Import Declaration (IID) - Regulated Commodities - Data Element Matching Criteria Table","Initiative du guichet unique, Déclaration intégrée des importations (DII) - Marchandises réglementées — tables de critères de correspondance des éléments de données",Canada Border Services Agency,Agence des services frontaliers du Canada,648,1,2024
06d31e10-a2a8-4d53-9ff3-567714a0a9f3,Canadian Charter of Rights and Freedoms in various languages,Charte canadienne des droits et libertés en différentes langues,Canadian Heritage,Patrimoine canadien,71,1,2024
24ae60ef-359d-4c67-aa31-a71e5e7aa88d,Briefing Package for the Minister of Natural Resources to appear before the House of Commons Standing Committee on Natural Resources (RNNR) for its study on Creating a Fair and Equitable Canadian Energy Transformation,Dossier d'information pour le ministre des Ressources naturelles pour sa comparution devant le Comité permanent des ressources naturelles (RNNR) de la Chambre des communes dans le cadre de son étude sur Favoriser une transformation juste et équitable du secteur de l'énergie du Canada,Natural Resources Canada,Ressources naturelles Canada,15,1,2024
f17d967a-98c0-454f-a07b-f95d4a2820f1,"Annotated Language Laws of Canada — Constitutional, Federal, Provincial and Territorial Laws","Lois linguistiques du Canada annotées — Lois constitutionnelles, fédérales, provinciales et territoriales",Department of Justice Canada,Ministère de la Justice Canada,15,1,2024
5abd4282-d5b0-4ac5-ac78-7210a61befdf,Canadian Charter of Rights and Freedoms in Indigenous languages,Charte canadienne des droits et libertés en langues autochtones,Canadian Heritage,Patrimoine canadien,10,1,2024
3abb5c74-3bbf-4647-b1c1-fe8390e98223,The Criminal Code of Canada,Le Code criminel du Canada,Department of Justice Canada,Ministère de la Justice Canada,9,1,2024
66c24181-b6d5-445c-8d92-fda6a8294a5a,Pre-approved Routine Impact Assessments,Évaluation d’impact courante préapprouvée,Parks Canada,Parcs Canada,8,1,2024
0968ddc5-710e-4388-b379-184764df6f4c,Darlington New Nuclear Project - Information and Reports,Projet de nouvelle centrale nucléaire de Darlington -  Informations et rapports,Canadian Nuclear Safety Commission,Commission canadienne de sûreté nucléaire,7,1,2024
4be1a3a0-6eaf-4dd3-8cd4-0bce3127c0c4,Annual Summary of Steel Import Data 2020 - 2021-02,Sommaire annuel des données sur l'importation pour les produits de l'acier 2020 - 2021-02,Global Affairs Canada,Affaires mondiales Canada,7,1,2024
cd94b0b3-c328-4468-958e-ccd7bd140b48,Multi-Stakeholder Forum on Open Government,Forum multi-intervenants sur le gouvernement ouvert,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,7,1,2024
2cd74f23-eb8e-42cf-92f2-f6c3b7810909,Appearance of Steven Guilbeault before the Standing Committee on Canadian Heritage concerning the 2020–2021 Main Estimates and Supplementary Estimates (B),"Comparution de Steven Guilbeault, devant le Comité permanent du patrimoine canadien concernant le Budget principal des dépenses et le Budget supplémentaire des dépenses (B) de 2020-2021",Canadian Heritage,Patrimoine canadien,5,1,2024
b4a417f7-5040-4328-9863-bb8bbb8568c3,International Experience Canada Work Permit Eligibility Model,Modèle de recevabilité du permis de travail d’Expérience internationale Canada,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5,1,2024
0b951669-92d5-44bf-b3af-fc48b450c3b7,"Briefing documents for the Commissioner of Lobbying of Canada for the appearance before the Standing Committee on Access to Information, Privacy and Ethics - 2023-10-16","Documents d'information pour la commissaire au lobbying du Canada pour sa comparution devant le Comité permanent de l'accès à l'information, de la protection des renseignements personnels et de l'éthique - 2023-10-16",Office of the Commissioner of Lobbying of Canada,Commissariat au lobbying du Canada,4,1,2024
670ef382-02c6-4943-80b6-2c589e6ea48a,Health Canada Official Methods for the Testing of Tobacco Products (toxicity testing),Méthodes officielles de Santé Canada pour traiter des produits du tabac (essais de toxicité),Health Canada,Santé Canada,4,1,2024
8d0e0b86-9164-468c-ab41-f1940da982d6,Shared Services Canada Data Strategy,Stratégie de données de Services partagés Canada,Shared Services Canada,Services partagés Canada,4,1,2024
aafdfbcd-1cdb-4913-84d5-a03df727680c,Algorithmic Impact Assessment Results - Automation Development to Support Disability Benefit Decision Making,Résultats de l'évaluation de l'incidence algorithmique - Développement de l’automatisation à l’appui de la prise de décisions en matière de prestations d’invalidité,Veterans Affairs Canada,Anciens Combattants Canada,4,1,2024
daa2a6d2-094d-4946-8949-923899f773d9,CSC - Ministerial Transition Material - July 2023,SCC - Document de Transition Ministérielle - juillet 2023,Correctional Service of Canada,Service correctionnel du Canada,4,1,2024
cb47d4b9-059a-4c09-a522-ee4e6eb1329d,Integrating Gender-Based Analysis Plus (GBA Plus) Into Public and Digital Engagement,Intégrer l’ACS Plus dans les activités de mobilisation numériques et de mobilisation du public,Department for Women and Gender Equality,Ministère des Femmes et de l’Égalité des genres,4,1,2024
41c5548a-600f-45c4-a1af-1ab4267314be,Canada's national report - Third Universal Periodic Review,Rapport national du Canada - Troisième examen périodique universel,Canadian Heritage,Patrimoine canadien,3,1,2024
4c97d6ea-079d-4013-bd0c-66335524e6a0,Lists of Briefing Notes prepared for the Deputy Minister and Minister of Veterans Affairs Canada,Listes des notes d'information préparées à l'intention du sous-ministre et ministre des Anciens Combattants Canada,Veterans Affairs Canada,Anciens Combattants Canada,3,1,2024
791de1ec-7fc8-48f1-a4e4-8bbaebc67080,"Single Window Initiative, Integrated Import Declaration (IID) - Regulated Commodities - Data Element Matching Criteria Table","Initiative du guichet unique, Déclaration intégrée des importations (DII) - Marchandises réglementées — tables de critères de correspondance des éléments de données",Canada Border Services Agency,Agence des services frontaliers du Canada,537,12,2023
06d31e10-a2a8-4d53-9ff3-567714a0a9f3,Canadian Charter of Rights and Freedoms in various languages,Charte canadienne des droits et libertés en différentes langues,Canadian Heritage,Patrimoine canadien,107,12,2023
5abd4282-d5b0-4ac5-ac78-7210a61befdf,Canadian Charter of Rights and Freedoms in Indigenous languages,Charte canadienne des droits et libertés en langues autochtones,Canadian Heritage,Patrimoine canadien,22,12,2023
3abb5c74-3bbf-4647-b1c1-fe8390e98223,The Criminal Code of Canada,Le Code criminel du Canada,Department of Justice Canada,Ministère de la Justice Canada,11,12,2023
c5e05e1b-f99b-4746-9b9a-360583c0533e,Principles to Guide the Assessment of Impacts  to Indigenous Inherent and Treaty Rights (Endorsed by Committee June 2022),Principes qui guideront l’évaluation des  répercussions sur les droits inhérents et issus  de traités des Autochtones (Approuver par le comité juin 2022),Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,9,12,2023
17ee0902-055e-415e-b7aa-d9bee1734d35,Tuberculosis in Canada - 2010-2020 Summary Report,La tuberculose au Canada - Rapport sommaire 2010-2020,Public Health Agency of Canada,Agence de la santé publique du Canada,8,12,2023
cb70010f-38c6-4129-b8b7-0d119a8b69c4,Updated Joint Sub-Committee on Indigenous knowledge Recommendations (October 2021),Mise à jour des recommendations du Sous-comité conjoint sur les connaissances autochtones recommandations (October 2021),Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,8,12,2023
2cc26265-912b-483a-8c2e-3bef7646a506,The Canadian Legal Problems Survey,Enquête canadienne sur les problèmes juridiques,Department of Justice Canada,Ministère de la Justice Canada,7,12,2023
4850cd71-8f9f-41ed-95df-876c5607d2ef,Indigenous Collaboration in Impact Assessment - Challenges and Opportunities (June 2021),Collaboration autochtone à l'évaluation d'impact - Défis et occasions (Juin 2021),Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,6,12,2023
cea9985f-5e0f-425e-9b7e-e1d122272c56,Algorithmic Impact Assessment - ATIP Online Request Service,Évaluation d'impact algorithmique - Service de demande d’AIPRP en ligne,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,6,12,2023
01396e33-2c69-47e5-9381-32e717943b96,Algorithmic Impact Assessment – Advanced Analytics Triage of Visitor Record Applications,Évaluation de l'incidence algorithmique – Triage au moyen de l’analytique avancée des demandes de fiche du visiteur,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5,12,2023
18c0e073-6ce2-4dc0-bbc6-44dcc55adb2f,Common Core Document of Canada,Document de base commun du Canada,Canadian Heritage,Patrimoine canadien,5,12,2023
2766b33f-9d7f-401e-84e2-5327375112b0,"Model Collaboration Agreement on Federal Impact Assessment (Endorsed by Committee May 5, 2022)","Modèle d’entente de collaboration sur l’évaluation d’impact  fédérale (approuver par le comité le 5 mai, 2022)",Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,5,12,2023
41c5548a-600f-45c4-a1af-1ab4267314be,Canada's national report - Third Universal Periodic Review,Rapport national du Canada - Troisième examen périodique universel,Canadian Heritage,Patrimoine canadien,5,12,2023
66c24181-b6d5-445c-8d92-fda6a8294a5a,Pre-approved Routine Impact Assessments,Évaluation d’impact courante préapprouvée,Parks Canada,Parcs Canada,5,12,2023
778989e3-f9a2-4a61-92dc-fdf0293cf6ca,National Action Plan on Open Government 2022-2024,Plan d’action national pour un gouvernement ouvert de 2022-2024,Treasury Board of Canada Secretariat,Secrétariat du Conseil du Trésor du Canada,5,12,2023
77ee4980-1643-4bfd-b538-a3fa4bf7c477,Library and Archives Canada Annual Report on the Access to Information Act: 2022-23,"Rapport annuel concernant la Loi sur l'accès à l'information, 2022-2023 (Bibliothèque et Archives Canada)",Library and Archives Canada,Bibliothèque et Archives Canada,5,12,2023
d8f4f2f3-0b64-4d54-8661-6219a0315a47,President's Letters to IAC,Lettre du President au CCA,Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,5,12,2023
dba88a39-09fd-4ab7-b3c8-57f979db51b8,Principles to Inform Collaboration Agreements Between Indigenous Peoples and the Impact Assessment Agency of Canada,Principes visant à éclairer les ententes de collaboration entre les peuples autochtones et l’Agence d’évaluation d’impact du Canada,Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,5,12,2023
4c97d6ea-079d-4013-bd0c-66335524e6a0,Lists of Briefing Notes prepared for the Deputy Minister and Minister of Veterans Affairs Canada,Listes des notes d'information préparées à l'intention du sous-ministre et ministre des Anciens Combattants Canada,Veterans Affairs Canada,Anciens Combattants Canada,5,12,2023
